time,unit,station,part,family,type,activity
18516410,ms,Freezer,PZ_1010_7691,PZ,PZ_1010,ENTER
18516450,ms,PizzaSource,PZ_1010_7695,PZ,PZ_1010,EXIT
18516450,ms,PizzaSource,PZ_1010_7696,PZ,PZ_1010,ENTER
18516800,ms,Oven,PZ_1010_7692,PZ,PZ_1010,EXIT
18516940,ms,Oven,PZ_1010_7694,PZ,PZ_1010,ENTER
18518890,ms,Freezer,PZ_1010_7692,PZ,PZ_1010,ENTER
18518940,ms,PizzaSource,PZ_1010_7696,PZ,PZ_1010,EXIT
18518940,ms,PizzaSource,PZ_1010_7699,PZ,PZ_1010,ENTER
18519360,ms,Oven,PZ_1010_7694,PZ,PZ_1010,EXIT
18519410,ms,BoxStation,BOX_1010_000537,BOX,BOX_1010,EXIT_AP
18519450,ms,Oven,PZ_1010_7695,PZ,PZ_1010,ENTER
18520240,ms,BoxStation,PACK_1010_001649,PACK,PACK_1010,ENTER
18521440,ms,PizzaSource,PZ_1010_7699,PZ,PZ_1010,EXIT
18521440,ms,PizzaSource,PZ_1010_7700,PZ,PZ_1010,ENTER
18521450,ms,Freezer,PZ_1010_7694,PZ,PZ_1010,ENTER
18521470,ms,PackStation,PACK_1010_001650,PACK,PACK_1010,EXIT_AP
18521630,ms,Freezer,PZ_1010_7675,PZ,PZ_1010,EXIT
18521780,ms,Freezer,PZ_1010_7676,PZ,PZ_1010,EXIT
18521860,ms,Oven,PZ_1010_7695,PZ,PZ_1010,EXIT
18521930,ms,Freezer,PZ_1010_7678,PZ,PZ_1010,EXIT
18521940,ms,Oven,PZ_1010_7696,PZ,PZ_1010,ENTER
18522090,ms,Freezer,PZ_1010_7679,PZ,PZ_1010,EXIT
18522210,ms,PackStation,PZ_1010_7654,PZ,PZ_1010,ENTER
18522360,ms,PackStation,PZ_1010_7655,PZ,PZ_1010,ENTER
18522430,ms,PalletStation,BOX_1010_000537,BOX,BOX_1010,ENTER
18522510,ms,PackStation,PZ_1010_7657,PZ,PZ_1010,ENTER
18522710,ms,PackStation,PZ_1010_7658,PZ,PZ_1010,ENTER
18523930,ms,PizzaSource,PZ_1010_7700,PZ,PZ_1010,EXIT
18523930,ms,PizzaSource,PZ_1010_7701,PZ,PZ_1010,ENTER
18523950,ms,Freezer,PZ_1010_7695,PZ,PZ_1010,ENTER
18524360,ms,Oven,PZ_1010_7696,PZ,PZ_1010,EXIT
18524440,ms,Oven,PZ_1010_7699,PZ,PZ_1010,ENTER
18525790,ms,BoxStation,PACK_1010_001650,PACK,PACK_1010,ENTER
18526400,ms,PizzaSource,PZ_1010_7701,PZ,PZ_1010,EXIT
18526400,ms,PizzaSource,PZ_1010_7703,PZ,PZ_1010,ENTER
18526440,ms,Freezer,PZ_1010_7696,PZ,PZ_1010,ENTER
18526860,ms,Oven,PZ_1010_7699,PZ,PZ_1010,EXIT
18526930,ms,Oven,PZ_1010_7700,PZ,PZ_1010,ENTER
18527910,ms,PackStation,PACK_1010_001651,PACK,PACK_1010,EXIT_AP
18528070,ms,Freezer,PZ_1010_7680,PZ,PZ_1010,EXIT
18528230,ms,Freezer,PZ_1010_7682,PZ,PZ_1010,EXIT
18528380,ms,Freezer,PZ_1010_7683,PZ,PZ_1010,EXIT
18528530,ms,Freezer,PZ_1010_7685,PZ,PZ_1010,EXIT
18528650,ms,PackStation,PZ_1010_7659,PZ,PZ_1010,ENTER
18528800,ms,PackStation,PZ_1010_7662,PZ,PZ_1010,ENTER
18528920,ms,PizzaSource,PZ_1010_7703,PZ,PZ_1010,EXIT
18528920,ms,PizzaSource,PZ_1010_7704,PZ,PZ_1010,ENTER
18528940,ms,Freezer,PZ_1010_7699,PZ,PZ_1010,ENTER
18528940,ms,PackStation,PZ_1010_7663,PZ,PZ_1010,ENTER
18529140,ms,PackStation,PZ_1010_7664,PZ,PZ_1010,ENTER
18529340,ms,Oven,PZ_1010_7700,PZ,PZ_1010,EXIT
18529400,ms,Oven,PZ_1010_7701,PZ,PZ_1010,ENTER
18531430,ms,Freezer,PZ_1010_7700,PZ,PZ_1010,ENTER
18531470,ms,PizzaSource,PZ_1010_7704,PZ,PZ_1010,EXIT
18531470,ms,PizzaSource,PZ_1010_7706,PZ,PZ_1010,ENTER
18531820,ms,Oven,PZ_1010_7701,PZ,PZ_1010,EXIT
18531920,ms,Oven,PZ_1010_7703,PZ,PZ_1010,ENTER
18532230,ms,BoxStation,PACK_1010_001651,PACK,PACK_1010,ENTER
18533900,ms,Freezer,PZ_1010_7701,PZ,PZ_1010,ENTER
18534020,ms,PizzaSource,PZ_1010_7706,PZ,PZ_1010,EXIT
18534020,ms,PizzaSource,PZ_1010_7707,PZ,PZ_1010,ENTER
18534340,ms,Oven,PZ_1010_7703,PZ,PZ_1010,EXIT
18534350,ms,PackStation,PACK_1010_001652,PACK,PACK_1010,EXIT_AP
18534470,ms,Oven,PZ_1010_7704,PZ,PZ_1010,ENTER
18534530,ms,Freezer,PZ_1010_7687,PZ,PZ_1010,EXIT
18534680,ms,Freezer,PZ_1010_7688,PZ,PZ_1010,EXIT
18534820,ms,Freezer,PZ_1010_7689,PZ,PZ_1010,EXIT
18534970,ms,Freezer,PZ_1010_7691,PZ,PZ_1010,EXIT
18535090,ms,PackStation,PZ_1010_7666,PZ,PZ_1010,ENTER
18535240,ms,PackStation,PZ_1010_7667,PZ,PZ_1010,ENTER
18535390,ms,PackStation,PZ_1010_7668,PZ,PZ_1010,ENTER
18535590,ms,PackStation,PZ_1010_7670,PZ,PZ_1010,ENTER
18536420,ms,Freezer,PZ_1010_7703,PZ,PZ_1010,ENTER
18536510,ms,PizzaSource,PZ_1010_7707,PZ,PZ_1010,EXIT
18536510,ms,PizzaSource,PZ_1010_7708,PZ,PZ_1010,ENTER
18536890,ms,Oven,PZ_1010_7704,PZ,PZ_1010,EXIT
18537010,ms,Oven,PZ_1010_7706,PZ,PZ_1010,ENTER
18538970,ms,Freezer,PZ_1010_7704,PZ,PZ_1010,ENTER
18539000,ms,PizzaSource,PZ_1010_7708,PZ,PZ_1010,EXIT
18539000,ms,PizzaSource,PZ_1010_7711,PZ,PZ_1010,ENTER
18539430,ms,Oven,PZ_1010_7706,PZ,PZ_1010,EXIT
18539490,ms,BoxStation,BOX_1010_000538,BOX,BOX_1010,EXIT_AP
18539510,ms,Oven,PZ_1010_7707,PZ,PZ_1010,ENTER
18540320,ms,BoxStation,PACK_1010_001652,PACK,PACK_1010,ENTER
18541110,ms,PackStation,PACK_1010_001653,PACK,PACK_1010,EXIT_AP
18541290,ms,Freezer,PZ_1010_7692,PZ,PZ_1010,EXIT
18541430,ms,Freezer,PZ_1010_7694,PZ,PZ_1010,EXIT
18541520,ms,PizzaSource,PZ_1010_7711,PZ,PZ_1010,EXIT
18541520,ms,PizzaSource,PZ_1010_7712,PZ,PZ_1010,ENTER
18541520,ms,Freezer,PZ_1010_7706,PZ,PZ_1010,ENTER
18541640,ms,Freezer,PZ_1010_7695,PZ,PZ_1010,EXIT
18541850,ms,PackStation,PZ_1010_7671,PZ,PZ_1010,ENTER
18541920,ms,Oven,PZ_1010_7707,PZ,PZ_1010,EXIT
18541990,ms,PackStation,PZ_1010_7673,PZ,PZ_1010,ENTER
18542000,ms,Oven,PZ_1010_7708,PZ,PZ_1010,ENTER
18542140,ms,PackStation,PZ_1010_7675,PZ,PZ_1010,ENTER
18542340,ms,PackStation,PZ_1010_7676,PZ,PZ_1010,ENTER
18542520,ms,PalletStation,BOX_1010_000538,BOX,BOX_1010,ENTER
18542720,ms,Freezer,PZ_1010_7696,PZ,PZ_1010,EXIT
18544010,ms,PizzaSource,PZ_1010_7712,PZ,PZ_1010,EXIT
18544010,ms,PizzaSource,PZ_1010_7713,PZ,PZ_1010,ENTER
18544010,ms,Freezer,PZ_1010_7707,PZ,PZ_1010,ENTER
18544410,ms,Oven,PZ_1010_7708,PZ,PZ_1010,EXIT
18544510,ms,Oven,PZ_1010_7711,PZ,PZ_1010,ENTER
18545430,ms,BoxStation,PACK_1010_001653,PACK,PACK_1010,ENTER
18546500,ms,Freezer,PZ_1010_7708,PZ,PZ_1010,ENTER
18546510,ms,PizzaSource,PZ_1010_7713,PZ,PZ_1010,EXIT
18546510,ms,PizzaSource,PZ_1010_7715,PZ,PZ_1010,ENTER
18546930,ms,Oven,PZ_1010_7711,PZ,PZ_1010,EXIT
18547000,ms,Oven,PZ_1010_7712,PZ,PZ_1010,ENTER
18547930,ms,PackStation,PACK_1010_001654,PACK,PACK_1010,EXIT_AP
18548110,ms,Freezer,PZ_1010_7699,PZ,PZ_1010,EXIT
18548310,ms,Freezer,PZ_1010_7700,PZ,PZ_1010,EXIT
18548670,ms,PackStation,PZ_1010_7678,PZ,PZ_1010,ENTER
18548820,ms,PackStation,PZ_1010_7679,PZ,PZ_1010,ENTER
18548970,ms,PackStation,PZ_1010_7680,PZ,PZ_1010,ENTER
18549010,ms,PizzaSource,PZ_1010_7715,PZ,PZ_1010,EXIT
18549010,ms,PizzaSource,PZ_1010_7716,PZ,PZ_1010,ENTER
18549020,ms,Freezer,PZ_1010_7711,PZ,PZ_1010,ENTER
18549170,ms,PackStation,PZ_1010_7682,PZ,PZ_1010,ENTER
18549420,ms,Oven,PZ_1010_7712,PZ,PZ_1010,EXIT
18549510,ms,Oven,PZ_1010_7713,PZ,PZ_1010,ENTER
18550180,ms,Freezer,PZ_1010_7701,PZ,PZ_1010,EXIT
18551510,ms,PizzaSource,PZ_1010_7716,PZ,PZ_1010,EXIT
18551510,ms,PizzaSource,PZ_1010_7717,PZ,PZ_1010,ENTER
18551510,ms,Freezer,PZ_1010_7712,PZ,PZ_1010,ENTER
18551930,ms,Oven,PZ_1010_7713,PZ,PZ_1010,EXIT
18552010,ms,Oven,PZ_1010_7715,PZ,PZ_1010,ENTER
18552240,ms,BoxStation,PACK_1010_001654,PACK,PACK_1010,ENTER
18552700,ms,Freezer,PZ_1010_7703,PZ,PZ_1010,EXIT
18553980,ms,PizzaSource,PZ_1010_7717,PZ,PZ_1010,EXIT
18553980,ms,PizzaSource,PZ_1010_7719,PZ,PZ_1010,ENTER
18554010,ms,Freezer,PZ_1010_7713,PZ,PZ_1010,ENTER
18554430,ms,Oven,PZ_1010_7715,PZ,PZ_1010,EXIT
18554460,ms,PackStation,PACK_1010_001655,PACK,PACK_1010,EXIT_AP
18554500,ms,Oven,PZ_1010_7716,PZ,PZ_1010,ENTER
18555200,ms,PackStation,PZ_1010_7683,PZ,PZ_1010,ENTER
18555250,ms,Freezer,PZ_1010_7704,PZ,PZ_1010,EXIT
18555350,ms,PackStation,PZ_1010_7685,PZ,PZ_1010,ENTER
18555500,ms,PackStation,PZ_1010_7687,PZ,PZ_1010,ENTER
18555700,ms,PackStation,PZ_1010_7688,PZ,PZ_1010,ENTER
18556440,ms,PizzaSource,PZ_1010_7719,PZ,PZ_1010,EXIT
18556440,ms,PizzaSource,PZ_1010_7720,PZ,PZ_1010,ENTER
18556520,ms,Freezer,PZ_1010_7715,PZ,PZ_1010,ENTER
18556920,ms,Oven,PZ_1010_7716,PZ,PZ_1010,EXIT
18556980,ms,Oven,PZ_1010_7717,PZ,PZ_1010,ENTER
18557790,ms,Freezer,PZ_1010_7706,PZ,PZ_1010,EXIT
18558920,ms,PizzaSource,PZ_1010_7720,PZ,PZ_1010,EXIT
18558920,ms,PizzaSource,PZ_1010_7723,PZ,PZ_1010,ENTER
18559010,ms,Freezer,PZ_1010_7716,PZ,PZ_1010,ENTER
18559400,ms,Oven,PZ_1010_7717,PZ,PZ_1010,EXIT
18559430,ms,Oven,PZ_1010_7719,PZ,PZ_1010,ENTER
18559560,ms,BoxStation,BOX_1010_000539,BOX,BOX_1010,EXIT_AP
18560290,ms,Freezer,PZ_1010_7707,PZ,PZ_1010,EXIT
18560380,ms,BoxStation,PACK_1010_001655,PACK,PACK_1010,ENTER
18561430,ms,PizzaSource,PZ_1010_7723,PZ,PZ_1010,EXIT
18561430,ms,PizzaSource,PZ_1010_7724,PZ,PZ_1010,ENTER
18561480,ms,Freezer,PZ_1010_7717,PZ,PZ_1010,ENTER
18561770,ms,PackStation,PACK_1010_001656,PACK,PACK_1010,EXIT_AP
18561850,ms,Oven,PZ_1010_7719,PZ,PZ_1010,EXIT
18561920,ms,Oven,PZ_1010_7720,PZ,PZ_1010,ENTER
18562510,ms,PackStation,PZ_1010_7689,PZ,PZ_1010,ENTER
18562580,ms,PalletStation,BOX_1010_000539,BOX,BOX_1010,ENTER
18562660,ms,PackStation,PZ_1010_7691,PZ,PZ_1010,ENTER
18562780,ms,Freezer,PZ_1010_7708,PZ,PZ_1010,EXIT
18562810,ms,PackStation,PZ_1010_7692,PZ,PZ_1010,ENTER
18563010,ms,PackStation,PZ_1010_7694,PZ,PZ_1010,ENTER
18563910,ms,PizzaSource,PZ_1010_7724,PZ,PZ_1010,EXIT
18563910,ms,PizzaSource,PZ_1010_7725,PZ,PZ_1010,ENTER
18563940,ms,Freezer,PZ_1010_7719,PZ,PZ_1010,ENTER
18564330,ms,Oven,PZ_1010_7720,PZ,PZ_1010,EXIT
18564420,ms,Oven,PZ_1010_7723,PZ,PZ_1010,ENTER
18565290,ms,Freezer,PZ_1010_7711,PZ,PZ_1010,EXIT
18566090,ms,BoxStation,PACK_1010_001656,PACK,PACK_1010,ENTER
18566420,ms,Freezer,PZ_1010_7720,PZ,PZ_1010,ENTER
18566450,ms,PizzaSource,PZ_1010_7725,PZ,PZ_1010,EXIT
18566450,ms,PizzaSource,PZ_1010_7727,PZ,PZ_1010,ENTER
18566840,ms,Oven,PZ_1010_7723,PZ,PZ_1010,EXIT
18566910,ms,Oven,PZ_1010_7724,PZ,PZ_1010,ENTER
18567780,ms,Freezer,PZ_1010_7712,PZ,PZ_1010,EXIT
18568930,ms,PizzaSource,PZ_1010_7727,PZ,PZ_1010,EXIT
18568930,ms,PizzaSource,PZ_1010_7728,PZ,PZ_1010,ENTER
18568930,ms,Freezer,PZ_1010_7723,PZ,PZ_1010,ENTER
18569070,ms,PackStation,PACK_1010_001657,PACK,PACK_1010,EXIT_AP
18569330,ms,Oven,PZ_1010_7724,PZ,PZ_1010,EXIT
18569440,ms,Oven,PZ_1010_7725,PZ,PZ_1010,ENTER
18569810,ms,PackStation,PZ_1010_7695,PZ,PZ_1010,ENTER
18569960,ms,PackStation,PZ_1010_7696,PZ,PZ_1010,ENTER
18570110,ms,PackStation,PZ_1010_7699,PZ,PZ_1010,ENTER
18570290,ms,Freezer,PZ_1010_7713,PZ,PZ_1010,EXIT
18570310,ms,PackStation,PZ_1010_7700,PZ,PZ_1010,ENTER
18571380,ms,PizzaSource,PZ_1010_7728,PZ,PZ_1010,EXIT
18571380,ms,PizzaSource,PZ_1010_7729,PZ,PZ_1010,ENTER
18571410,ms,Freezer,PZ_1010_7724,PZ,PZ_1010,ENTER
18571860,ms,Oven,PZ_1010_7725,PZ,PZ_1010,EXIT
18571930,ms,Oven,PZ_1010_7727,PZ,PZ_1010,ENTER
18572790,ms,Freezer,PZ_1010_7715,PZ,PZ_1010,EXIT
18573390,ms,BoxStation,PACK_1010_001657,PACK,PACK_1010,ENTER
18573850,ms,PizzaSource,PZ_1010_7729,PZ,PZ_1010,EXIT
18573850,ms,PizzaSource,PZ_1010_7731,PZ,PZ_1010,ENTER
18573950,ms,Freezer,PZ_1010_7725,PZ,PZ_1010,ENTER
18574340,ms,Oven,PZ_1010_7727,PZ,PZ_1010,EXIT
18574370,ms,Oven,PZ_1010_7728,PZ,PZ_1010,ENTER
18575280,ms,Freezer,PZ_1010_7716,PZ,PZ_1010,EXIT
18576400,ms,PizzaSource,PZ_1010_7731,PZ,PZ_1010,EXIT
18576400,ms,PizzaSource,PZ_1010_7738,PZ,PZ_1010,ENTER
18576430,ms,Freezer,PZ_1010_7727,PZ,PZ_1010,ENTER
18576560,ms,PackStation,PACK_1010_001658,PACK,PACK_1010,EXIT_AP
18576790,ms,Oven,PZ_1010_7728,PZ,PZ_1010,EXIT
18576840,ms,Oven,PZ_1010_7729,PZ,PZ_1010,ENTER
18577300,ms,PackStation,PZ_1010_7701,PZ,PZ_1010,ENTER
18577450,ms,PackStation,PZ_1010_7703,PZ,PZ_1010,ENTER
18577600,ms,PackStation,PZ_1010_7704,PZ,PZ_1010,ENTER
18577760,ms,Freezer,PZ_1010_7717,PZ,PZ_1010,EXIT
18577800,ms,PackStation,PZ_1010_7706,PZ,PZ_1010,ENTER
18578880,ms,Freezer,PZ_1010_7728,PZ,PZ_1010,ENTER
18579260,ms,Oven,PZ_1010_7729,PZ,PZ_1010,EXIT
18579400,ms,Oven,PZ_1010_7731,PZ,PZ_1010,ENTER
18580210,ms,Freezer,PZ_1010_7719,PZ,PZ_1010,EXIT
18581350,ms,Freezer,PZ_1010_7729,PZ,PZ_1010,ENTER
18581820,ms,Oven,PZ_1010_7731,PZ,PZ_1010,EXIT
18582700,ms,Freezer,PZ_1010_7720,PZ,PZ_1010,EXIT
18583800,ms,PackStation,PACK_1010_001659,PACK,PACK_1010,EXIT_AP
18583900,ms,Freezer,PZ_1010_7731,PZ,PZ_1010,ENTER
18584530,ms,PackStation,PZ_1010_7707,PZ,PZ_1010,ENTER
18584680,ms,PackStation,PZ_1010_7708,PZ,PZ_1010,ENTER
18584830,ms,PackStation,PZ_1010_7711,PZ,PZ_1010,ENTER
18585030,ms,PackStation,PZ_1010_7712,PZ,PZ_1010,ENTER
18585200,ms,Freezer,PZ_1010_7723,PZ,PZ_1010,EXIT
18587690,ms,Freezer,PZ_1010_7724,PZ,PZ_1010,EXIT
18590220,ms,Freezer,PZ_1010_7725,PZ,PZ_1010,EXIT
18590570,ms,PackStation,PACK_1010_001660,PACK,PACK_1010,EXIT_AP
18591310,ms,PackStation,PZ_1010_7713,PZ,PZ_1010,ENTER
18591460,ms,PackStation,PZ_1010_7715,PZ,PZ_1010,ENTER
18591610,ms,PackStation,PZ_1010_7716,PZ,PZ_1010,ENTER
18591810,ms,PackStation,PZ_1010_7717,PZ,PZ_1010,ENTER
18592700,ms,Freezer,PZ_1010_7727,PZ,PZ_1010,EXIT
18595150,ms,Freezer,PZ_1010_7728,PZ,PZ_1010,EXIT
18597620,ms,Freezer,PZ_1010_7729,PZ,PZ_1010,EXIT
18597680,ms,PackStation,PACK_1010_001661,PACK,PACK_1010,EXIT_AP
18598420,ms,PackStation,PZ_1010_7719,PZ,PZ_1010,ENTER
18598570,ms,PackStation,PZ_1010_7720,PZ,PZ_1010,ENTER
18598720,ms,PackStation,PZ_1010_7723,PZ,PZ_1010,ENTER
18598920,ms,PackStation,PZ_1010_7724,PZ,PZ_1010,ENTER
18604280,ms,PackStation,PACK_1010_001662,PACK,PACK_1010,EXIT_AP
18605020,ms,PackStation,PZ_1010_7725,PZ,PZ_1010,ENTER
18605170,ms,PackStation,PZ_1010_7727,PZ,PZ_1010,ENTER
18605320,ms,PackStation,PZ_1010_7728,PZ,PZ_1010,ENTER
18605520,ms,PackStation,PZ_1010_7729,PZ,PZ_1010,ENTER
18611700,ms,PackStation,PACK_1010_001663,PACK,PACK_1010,EXIT_AP
18660180,ms,Freezer,PZ_1010_7731,PZ,PZ_1010,EXIT
18662840,ms,PackStation,PZ_1010_7731,PZ,PZ_1010,ENTER
18766020,ms,BoxStation,BOX_1010_000540,BOX,BOX_1010,EXIT_AP
18766800,ms,BoxStation,PACK_1010_001658,PACK,PACK_1010,ENTER
18767100,ms,BoxStation,PACK_1010_001659,PACK,PACK_1010,ENTER
18767450,ms,BoxStation,PACK_1010_001660,PACK,PACK_1010,ENTER
18769050,ms,PalletStation,BOX_1010_000540,BOX,BOX_1010,ENTER
18772230,ms,PalletStation,BOX_1010_000540,BOX,BOX_1010,EXIT_AR
18773930,ms,PizzaSource,PZ_1010_7738,PZ,PZ_1010,EXIT
18773930,ms,PizzaSource,PZ_1010_7740,PZ,PZ_1010,ENTER
18774060,ms,BoxSink,BOX_1010_000540,BOX,BOX_1010,ENTER
18774060,ms,BoxSink,BOX_1010_000540,BOX,BOX_1010,EXIT
18775260,ms,BoxStation,BOX_1010_000541,BOX,BOX_1010,EXIT_AP
18776040,ms,BoxStation,PACK_1010_001661,PACK,PACK_1010,ENTER
18776340,ms,BoxStation,PACK_1010_001662,PACK,PACK_1010,ENTER
18776400,ms,PizzaSource,PZ_1010_7740,PZ,PZ_1010,EXIT
18776400,ms,PizzaSource,PZ_1010_7741,PZ,PZ_1010,ENTER
18776690,ms,BoxStation,PACK_1010_001663,PACK,PACK_1010,ENTER
18776930,ms,Oven,PZ_1010_7738,PZ,PZ_1010,ENTER
18778290,ms,PalletStation,BOX_1010_000541,BOX,BOX_1010,ENTER
18778860,ms,PizzaSource,PZ_1010_7741,PZ,PZ_1010,EXIT
18778860,ms,PizzaSource,PZ_1010_7742,PZ,PZ_1010,ENTER
18779340,ms,Oven,PZ_1010_7738,PZ,PZ_1010,EXIT
18779400,ms,Oven,PZ_1010_7740,PZ,PZ_1010,ENTER
18781340,ms,PizzaSource,PZ_1010_7742,PZ,PZ_1010,EXIT
18781340,ms,PizzaSource,PZ_1010_7743,PZ,PZ_1010,ENTER
18781430,ms,Freezer,PZ_1010_7738,PZ,PZ_1010,ENTER
18781470,ms,PalletStation,BOX_1010_000541,BOX,BOX_1010,EXIT_AR
18781820,ms,Oven,PZ_1010_7740,PZ,PZ_1010,EXIT
18781860,ms,Oven,PZ_1010_7741,PZ,PZ_1010,ENTER
18783290,ms,BoxSink,BOX_1010_000541,BOX,BOX_1010,ENTER
18783290,ms,BoxSink,BOX_1010_000541,BOX,BOX_1010,EXIT
18783870,ms,PizzaSource,PZ_1010_7743,PZ,PZ_1010,EXIT
18783870,ms,PizzaSource,PZ_1010_7745,PZ,PZ_1010,ENTER
18783900,ms,Freezer,PZ_1010_7740,PZ,PZ_1010,ENTER
18784250,ms,BoxStation,BOX_1010_000542,BOX,BOX_1010,EXIT_AP
18784280,ms,Oven,PZ_1010_7741,PZ,PZ_1010,EXIT
18784340,ms,Oven,PZ_1010_7742,PZ,PZ_1010,ENTER
18786360,ms,Freezer,PZ_1010_7741,PZ,PZ_1010,ENTER
18786400,ms,PizzaSource,PZ_1010_7745,PZ,PZ_1010,EXIT
18786400,ms,PizzaSource,PZ_1010_7746,PZ,PZ_1010,ENTER
18786760,ms,Oven,PZ_1010_7742,PZ,PZ_1010,EXIT
18786860,ms,Oven,PZ_1010_7743,PZ,PZ_1010,ENTER
18787280,ms,PalletStation,BOX_1010_000542,BOX,BOX_1010,ENTER
18788840,ms,Freezer,PZ_1010_7742,PZ,PZ_1010,ENTER
18788860,ms,PizzaSource,PZ_1010_7746,PZ,PZ_1010,EXIT
18788860,ms,PizzaSource,PZ_1010_7747,PZ,PZ_1010,ENTER
18789280,ms,Oven,PZ_1010_7743,PZ,PZ_1010,EXIT
18789400,ms,Oven,PZ_1010_7745,PZ,PZ_1010,ENTER
18790460,ms,PalletStation,BOX_1010_000542,BOX,BOX_1010,EXIT_AR
18791370,ms,Freezer,PZ_1010_7743,PZ,PZ_1010,ENTER
18791390,ms,PizzaSource,PZ_1010_7747,PZ,PZ_1010,EXIT
18791390,ms,PizzaSource,PZ_1010_7748,PZ,PZ_1010,ENTER
18791810,ms,Oven,PZ_1010_7745,PZ,PZ_1010,EXIT
18791850,ms,Oven,PZ_1010_7746,PZ,PZ_1010,ENTER
18792280,ms,BoxSink,BOX_1010_000542,BOX,BOX_1010,ENTER
18792280,ms,BoxSink,BOX_1010_000542,BOX,BOX_1010,EXIT
18793810,ms,PizzaSource,PZ_1010_7748,PZ,PZ_1010,EXIT
18793810,ms,PizzaSource,PZ_1010_7749,PZ,PZ_1010,ENTER
18793900,ms,Freezer,PZ_1010_7745,PZ,PZ_1010,ENTER
18794270,ms,Oven,PZ_1010_7746,PZ,PZ_1010,EXIT
18794390,ms,Oven,PZ_1010_7747,PZ,PZ_1010,ENTER
18796280,ms,PizzaSource,PZ_1010_7749,PZ,PZ_1010,EXIT
18796280,ms,PizzaSource,PZ_1010_7750,PZ,PZ_1010,ENTER
18796360,ms,Freezer,PZ_1010_7746,PZ,PZ_1010,ENTER
18796800,ms,Oven,PZ_1010_7747,PZ,PZ_1010,EXIT
18796810,ms,Oven,PZ_1010_7748,PZ,PZ_1010,ENTER
18797710,ms,Freezer,PZ_1010_7738,PZ,PZ_1010,EXIT
18798770,ms,PizzaSource,PZ_1010_7750,PZ,PZ_1010,EXIT
18798770,ms,PizzaSource,PZ_1010_7751,PZ,PZ_1010,ENTER
18798890,ms,Freezer,PZ_1010_7747,PZ,PZ_1010,ENTER
18799220,ms,Oven,PZ_1010_7748,PZ,PZ_1010,EXIT
18799280,ms,Oven,PZ_1010_7749,PZ,PZ_1010,ENTER
18800180,ms,Freezer,PZ_1010_7740,PZ,PZ_1010,EXIT
18800370,ms,PackStation,PZ_1010_7738,PZ,PZ_1010,ENTER
18801310,ms,Freezer,PZ_1010_7748,PZ,PZ_1010,ENTER
18801330,ms,PizzaSource,PZ_1010_7751,PZ,PZ_1010,EXIT
18801330,ms,PizzaSource,PZ_1010_7752,PZ,PZ_1010,ENTER
18801700,ms,Oven,PZ_1010_7749,PZ,PZ_1010,EXIT
18801770,ms,Oven,PZ_1010_7750,PZ,PZ_1010,ENTER
18802640,ms,Freezer,PZ_1010_7741,PZ,PZ_1010,EXIT
18802840,ms,PackStation,PZ_1010_7740,PZ,PZ_1010,ENTER
18803780,ms,Freezer,PZ_1010_7749,PZ,PZ_1010,ENTER
18803800,ms,PizzaSource,PZ_1010_7752,PZ,PZ_1010,EXIT
18803800,ms,PizzaSource,PZ_1010_7753,PZ,PZ_1010,ENTER
18804190,ms,Oven,PZ_1010_7750,PZ,PZ_1010,EXIT
18804330,ms,Oven,PZ_1010_7751,PZ,PZ_1010,ENTER
18805120,ms,Freezer,PZ_1010_7742,PZ,PZ_1010,EXIT
18805300,ms,PackStation,PZ_1010_7741,PZ,PZ_1010,ENTER
18806270,ms,Freezer,PZ_1010_7750,PZ,PZ_1010,ENTER
18806330,ms,PizzaSource,PZ_1010_7753,PZ,PZ_1010,EXIT
18806330,ms,PizzaSource,PZ_1010_7754,PZ,PZ_1010,ENTER
18806750,ms,Oven,PZ_1010_7751,PZ,PZ_1010,EXIT
18806800,ms,Oven,PZ_1010_7752,PZ,PZ_1010,ENTER
18807640,ms,Freezer,PZ_1010_7743,PZ,PZ_1010,EXIT
18808810,ms,PizzaSource,PZ_1010_7754,PZ,PZ_1010,EXIT
18808810,ms,PizzaSource,PZ_1010_7756,PZ,PZ_1010,ENTER
18808830,ms,Freezer,PZ_1010_7751,PZ,PZ_1010,ENTER
18809220,ms,Oven,PZ_1010_7752,PZ,PZ_1010,EXIT
18809330,ms,Oven,PZ_1010_7753,PZ,PZ_1010,ENTER
18810180,ms,Freezer,PZ_1010_7745,PZ,PZ_1010,EXIT
18811020,ms,PackStation,PACK_1010_001664,PACK,PACK_1010,EXIT_AP
18811300,ms,Freezer,PZ_1010_7752,PZ,PZ_1010,ENTER
18811360,ms,PizzaSource,PZ_1010_7756,PZ,PZ_1010,EXIT
18811360,ms,PizzaSource,PZ_1010_7757,PZ,PZ_1010,ENTER
18811750,ms,Oven,PZ_1010_7753,PZ,PZ_1010,EXIT
18811760,ms,PackStation,PZ_1010_7742,PZ,PZ_1010,ENTER
18811810,ms,Oven,PZ_1010_7754,PZ,PZ_1010,ENTER
18811960,ms,PackStation,PZ_1010_7743,PZ,PZ_1010,ENTER
18812630,ms,Freezer,PZ_1010_7746,PZ,PZ_1010,EXIT
18812840,ms,PackStation,PZ_1010_7745,PZ,PZ_1010,ENTER
18813830,ms,Freezer,PZ_1010_7753,PZ,PZ_1010,ENTER
